@relation FeatureTable

@attribute time numeric
@attribute source string
@attribute destination string
@attribute protocol {Udp,Arp,Tcp}
@attribute length numeric
@attribute caplen numeric
@attribute hlen numeric
@attribute version numeric
@attribute 'output ' numeric

@data
1474189464458,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189464458,63281,10505,Udp,131,131,8,0,0
1474189464561,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189464561,137,137,Udp,92,92,8,0,0
1474189464561,52378,5355,Udp,64,64,8,0,0
1474189464561,52378,5355,Udp,84,84,8,0,0
1474189464561,56756,5355,Udp,84,84,8,0,0
1474189464561,2008,2008,Udp,56,56,8,0,0
1474189464561,56756,5355,Udp,64,64,8,0,0
1474189464562,2007,2007,Udp,56,56,8,0,0
1474189464663,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189464663,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189464663,137,137,Udp,92,92,8,0,0
1474189464663,51537,1900,Udp,216,216,8,0,0
1474189464663,2008,2008,Udp,56,56,8,0,0
1474189464663,2007,2007,Udp,56,56,8,0,0
1474189464764,137,137,Udp,92,92,8,0,0
1474189464764,51629,1900,Udp,208,208,8,0,0
1474189464764,2008,2008,Udp,56,56,8,0,0
1474189464764,2007,2007,Udp,56,56,8,0,0
1474189464866,1900,1900,Udp,562,562,8,0,0
1474189464866,1900,1900,Udp,591,591,8,0,0
1474189464867,49365,10505,Udp,128,128,8,0,0
1474189464867,2007,2007,Udp,56,56,8,0,0
1474189464971,54619,1900,Udp,175,175,8,0,0
1474189464971,52378,5355,Udp,64,64,8,0,0
1474189464971,56756,5355,Udp,64,64,8,0,0
1474189464971,52378,5355,Udp,84,84,8,0,0
1474189464971,56756,5355,Udp,84,84,8,0,0
1474189464972,2007,2007,Udp,56,56,8,0,0
1474189465073,1900,1900,Udp,548,548,8,0,0
1474189465073,1900,1900,Udp,577,577,8,0,0
1474189465073,0.0.0.0,0.0.0.0,Arp,42,42,6,0,0
1474189465074,2008,2008,Udp,56,56,8,0,0
1474189465174,2007,2007,Udp,56,56,8,0,0
1474189465175,137,137,Udp,92,92,8,0,0
1474189465175,137,137,Udp,92,92,8,0,0
1474189465175,137,137,Udp,92,92,8,0,0
1474189465175,49154,1947,Udp,82,82,8,0,0
1474189465276,1900,1900,Udp,546,546,8,0,0
1474189465276,1900,1900,Udp,575,575,8,0,0
1474189465276,2008,2008,Udp,56,56,8,0,0
1474189465277,2007,2007,Udp,56,56,8,0,0
1474189465379,137,137,Udp,92,92,8,0,0
1474189465379,137,137,Udp,92,92,8,0,0
1474189465379,2008,2008,Udp,56,56,8,0,0
1474189465379,2007,2007,Udp,56,56,8,0,0
1474189465481,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
