time,source,destination,protocol,length,caplen,hlen,version,output 
1473407311847,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311857,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311857,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311890,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311916,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311927,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311960,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407311999,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407312016,63803,5355,Udp,72,72,8,00
1473407312017,59912,5355,Udp,72,72,8,00
1473407312027,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407312032,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407312040,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407312052,0.0.0.0,0.0.0.0,Icmp,98,98,8,00
1473407312094,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407312094,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407312107,138,138,Udp,223,223,8,00
1473407312107,138,138,Udp,274,274,8,00
1473407312107,138,138,Udp,251,251,8,00
1473407312108,138,138,Udp,243,243,8,00
1473407312108,138,138,Udp,223,223,8,00
1473407312108,137,137,Udp,110,110,8,00
1473407312108,138,138,Udp,243,243,8,00
1473407312108,137,137,Udp,110,110,8,00
1473407312110,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407312170,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407312187,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407312212,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407312213,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407312247,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407312257,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407312297,137,137,Udp,92,92,8,00
1473407312297,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407312297,62626,5355,Udp,75,75,8,00
1473407312297,62023,5355,Udp,75,75,8,00
1473407312309,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407312354,137,137,Udp,92,92,8,00
